"time","J1_w","J2_w","J3_w","J4_w"
0.19,8.1348039537180554E+000,1.8823190446228644E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.191,8.1219955862212103E+000,1.8920372421759601E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.192,8.1094904474901703E+000,1.9017524698466082E+000,-2.4922980045740548E-032,-2.5797831605048039E-032
0.193,8.0972913061719929E+000,1.9114647122931379E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.194,8.0854006318725720E+000,1.9211739541785928E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.194,8.0854006318725720E+000,1.9211739541785928E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.195,8.0738205927345525E+000,1.9308801801707549E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.195,8.0738205927345525E+000,1.9308801801707549E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.196,8.0625530533127368E+000,1.9405833749421681E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.197,8.0515995727490974E+000,1.9502835231701638E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.197,8.0515995727490974E+000,1.9502835231701638E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.198,8.0409614032491934E+000,1.9599806095368837E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.198,8.0409614032491934E+000,1.9599806095368837E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.199,8.0306394888614800E+000,1.9696746187293048E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.199,8.0306394888614800E+000,1.9696746187293048E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.2,8.0206344645607395E+000,1.9793655354392634E+000,-2.4922980045591101E-032,-2.5797831605197507E-032
0.201,8.0109466556365234E+000,1.9890533443634792E+000,-7.5946443480649592E-032,-7.6284929539342307E-032
0.202,8.0015760773872060E+000,1.9987380302035798E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.203,7.9925224351199544E+000,2.0084195776661238E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.204,7.9837851244566362E+000,2.0180979714626268E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.205,7.9753632319453232E+000,2.0277731963095840E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.206,7.9672555359768147E+000,2.0374452369284941E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.207,7.9594605080052823E+000,2.0471140780458854E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.208,7.9519763140717945E+000,2.0567797043933376E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
0.209,7.9448008166292734E+000,2.0664421007075076E+000,-7.5946443480512057E-032,-7.6284929539479876E-032
