"time","TRes"
6.932,3.1826301565527308E+002
6.934,3.1827619995588958E+002
6.936,3.1828938076272914E+002
6.938,3.1830255807679822E+002
6.94,3.1831573189910290E+002
6.942,3.1832890223064896E+002
6.944,3.1834206907244192E+002
6.946,3.1835523242548675E+002
6.948,3.1836839229078828E+002
6.95,3.1838154866935093E+002
6.952,3.1839470156217874E+002
6.954,3.1840785097027543E+002
6.956,3.1842099689464442E+002
6.958,3.1843413933628869E+002
6.96,3.1844727829621098E+002
6.962,3.1846041377541366E+002
6.964,3.1847354577489875E+002
6.966,3.1848667429566797E+002
6.968,3.1849979933872265E+002
6.97,3.1851292090506377E+002
6.972,3.1852603899569198E+002
6.974,3.1853915361160762E+002
6.976,3.1855226475381068E+002
6.978,3.1856537242330086E+002
6.98,3.1857847662107741E+002
6.982,3.1859157734813931E+002
6.984,3.1860467460548517E+002
6.986,3.1861776839411328E+002
6.988,3.1863085871502165E+002
6.99,3.1864394556920780E+002
6.992,3.1865702895766907E+002
6.994,3.1867010888140237E+002
6.996,3.1868318534140434E+002
6.998,3.1869625833867121E+002
7,3.1870932787419889E+002
7.002,3.1872239394898298E+002
7.004,3.1873545656401876E+002
7.006,3.1874851572030110E+002
7.008,3.1876157141882459E+002
7.01,3.1877462366058347E+002
7.012,3.1878767244657166E+002
7.014,3.1880071777778272E+002
7.016,3.1881375965520988E+002
7.018,3.1882679807984601E+002
7.02,3.1883983305268367E+002
7.022,3.1885286457471506E+002
7.024,3.1886589264693208E+002
7.026,3.1887891727032627E+002
7.028,3.1889193844588885E+002
7.03,3.1890495617461073E+002
7.032,3.1891797045748245E+002
7.034,3.1893098129549418E+002
7.036,3.1894398868963577E+002
7.038,3.1895699264089683E+002
7.04,3.1896999315026653E+002
7.042,3.1898299021873373E+002
7.044,3.1899598384728699E+002
7.046,3.1900897403691448E+002
7.048,3.1902196078860408E+002
7.05,3.1903494410334326E+002
7.052,3.1904792398211930E+002
7.054,3.1906090042591904E+002
7.056,3.1907387343572901E+002
7.058,3.1908684301253538E+002
7.06,3.1909980915732405E+002
7.062,3.1911277187108055E+002
7.064,3.1912573115479006E+002
7.066,3.1913868700943743E+002
7.068,3.1915163943600726E+002
7.07,3.1916458843548367E+002
7.072,3.1917753400885056E+002
7.074,3.1919047615709150E+002
7.076,3.1920341488118964E+002
7.078,3.1921635018212788E+002
7.08,3.1922928206088875E+002
7.082,3.1924221051845450E+002
7.084,3.1925513555580693E+002
7.086,3.1926805717392762E+002
7.088,3.1928097537379779E+002
7.09,3.1929389015639833E+002
7.092,3.1930680152270980E+002
7.094,3.1931970947371241E+002
7.096,3.1933261401038607E+002
7.098,3.1934551513371031E+002
7.1,3.1935841284466437E+002
7.102,3.1937130714422716E+002
7.104,3.1938419803337729E+002
7.106,3.1939708551309292E+002
7.108,3.1940996958435198E+002
7.11,3.1942285024813214E+002
7.112,3.1943572750541057E+002
7.114,3.1944860135716419E+002
7.116,3.1946147180436964E+002
7.118,3.1947433884800313E+002
7.12,3.1948720248904061E+002
7.122,3.1950006272845769E+002
7.124,3.1951291956722969E+002
7.126,3.1952577300633152E+002
7.128,3.1953862304673783E+002
7.13,3.1955146968942290E+002
7.132,3.1956431293536070E+002
7.134,3.1957715278552485E+002
7.136,3.1958998924088866E+002
7.138,3.1960282230242512E+002
7.14,3.1961565197110696E+002
7.142,3.1962847824790640E+002
7.144,3.1964130113379548E+002
7.146,3.1965412062974588E+002
7.148,3.1966693673672899E+002
7.15,3.1967974945571575E+002
7.152,3.1969255878767694E+002
7.154,3.1970536473358288E+002
7.156,3.1971816729440360E+002
7.158,3.1973096647110884E+002
7.16,3.1974376226466796E+002
7.162,3.1975655467605009E+002
7.164,3.1976934370622388E+002
7.166,3.1978212935615784E+002
7.168,3.1979491162682001E+002
7.17,3.1980769051917815E+002
7.172,3.1982046603419968E+002
7.174,3.1983323817285174E+002
7.176,3.1984600693610111E+002
7.178,3.1985877232491424E+002
7.18,3.1987153434025731E+002
7.182,3.1988429298309609E+002
7.184,3.1989704825439605E+002
7.186,3.1990980015512241E+002
7.188,3.1992254868624002E+002
7.19,3.1993529384871334E+002
7.192,3.1994803564350661E+002
7.194,3.1996077407158367E+002
7.196,3.1997350913390812E+002
7.198,3.1998624083144313E+002
7.2,3.1999896916515161E+002
7.202,3.2001169413599615E+002
7.204,3.2002441574493901E+002
7.206,3.2003713399294213E+002
7.208,3.2004984888096709E+002
7.21,3.2006256040997522E+002
7.212,3.2007526858092746E+002
7.214,3.2008797339478446E+002
7.216,3.2010067485250653E+002
7.218,3.2011337295505371E+002
7.22,3.2012606770338562E+002
7.222,3.2013875909846161E+002
7.224,3.2015144714124079E+002
7.226,3.2016413183268179E+002
7.228,3.2017681317374308E+002
7.23,3.2018949116538266E+002
7.232,3.2020216580855833E+002
7.234,3.2021483710422751E+002
7.236,3.2022750505334727E+002
7.238,3.2024016965687446E+002
7.24,3.2025283091576551E+002
7.242,3.2026548883097661E+002
7.244,3.2027814340346350E+002
7.246,3.2029079463418179E+002
7.248,3.2030344252408662E+002
7.25,3.2031608707413284E+002
7.252,3.2032872828527502E+002
7.254,3.2034136615846739E+002
7.256,3.2035400069466391E+002
7.258,3.2036663189481811E+002
7.26,3.2037925975988327E+002
7.262,3.2039188429081236E+002
7.264,3.2040450548855802E+002
7.266,3.2041712335407254E+002
7.268,3.2042973788830795E+002
7.27,3.2044234909221592E+002
7.272,3.2045495696674777E+002
7.274,3.2046756151285462E+002
7.276,3.2048016273148716E+002
7.278,3.2049276062359576E+002
7.28,3.2050535519013056E+002
7.282,3.2051794643204136E+002
7.284,3.2053053435027755E+002
7.286,3.2054311894578831E+002
7.288,3.2055570021952246E+002
7.29,3.2056827817242851E+002
7.292,3.2058085280545464E+002
7.294,3.2059342411954873E+002
7.296,3.2060599211565830E+002
7.298,3.2061855679473064E+002
7.3,3.2063111815771265E+002
7.302,3.2064367620555095E+002
7.304,3.2065623093919180E+002
7.306,3.2066878235958120E+002
7.308,3.2068133046766479E+002
7.31,3.2069387526438794E+002
7.312,3.2070641675069567E+002
7.314,3.2071895492753271E+002
7.316,3.2073148979584346E+002
7.318,3.2074402135657198E+002
7.32,3.2075654961066203E+002
7.322,3.2076907455905712E+002
7.324,3.2078159620270031E+002
7.326,3.2079411454253449E+002
7.328,3.2080662957950216E+002
7.33,3.2081914131454550E+002
7.332,3.2083164974860642E+002
7.334,3.2084415488262647E+002
7.336,3.2085665671754691E+002
7.338,3.2086915525430868E+002
7.34,3.2088165049385236E+002
7.342,3.2089414243711832E+002
7.344,3.2090663108504657E+002
7.346,3.2091911643857679E+002
7.348,3.2093159849864838E+002
7.35,3.2094407726620034E+002
7.352,3.2095655274217148E+002
7.354,3.2096902492750024E+002
7.356,3.2098149382312471E+002
7.358,3.2099395942998268E+002
7.36,3.2100642174901174E+002
7.362,3.2101888078114899E+002
7.364,3.2103133652733135E+002
7.366,3.2104378898849541E+002
7.368,3.2105623816557738E+002
7.37,3.2106868405951320E+002
7.372,3.2108112667123856E+002
7.374,3.2109356600168871E+002
7.376,3.2110600205179873E+002
7.378,3.2111843482250327E+002
7.38,3.2113086431473675E+002
7.382,3.2114329052943322E+002
7.384,3.2115571346752643E+002
7.386,3.2116813312994987E+002
7.388,3.2118054951763668E+002
7.39,3.2119296263151972E+002
7.392,3.2120537247253151E+002
7.394,3.2121777904160422E+002
7.396,3.2123018233966980E+002
7.398,3.2124258236765985E+002
7.4,3.2125497912650565E+002
7.402,3.2126737261713811E+002
7.404,3.2127976284048799E+002
7.406,3.2129214979748559E+002
7.408,3.2130453348906104E+002
7.41,3.2131691391614402E+002
7.412,3.2132929107966396E+002
7.414,3.2134166498055004E+002
7.416,3.2135403561973101E+002
7.418,3.2136640299813541E+002
7.42,3.2137876711669145E+002
7.422,3.2139112797632703E+002
7.424,3.2140348557796972E+002
7.426,3.2141583992254681E+002
7.428,3.2142819101098524E+002
7.43,3.2144053884421169E+002
7.432,3.2145288342315251E+002
7.434,3.2146522474873376E+002
7.436,3.2147756282188118E+002
7.438,3.2148989764352018E+002
7.44,3.2150222921457589E+002
7.442,3.2151455753597315E+002
7.444,3.2152688260863647E+002
7.446,3.2153920443349006E+002
7.448,3.2155152301145785E+002
7.45,3.2156383834346337E+002
7.452,3.2157615043042995E+002
7.454,3.2158845927328059E+002
7.456,3.2160076487293793E+002
7.458,3.2161306723032436E+002
7.46,3.2162536634636194E+002
7.462,3.2163766222197245E+002
7.464,3.2164995485807731E+002
7.466,3.2166224425559767E+002
7.468,3.2167453041545440E+002
7.47,3.2168681333856807E+002
7.472,3.2169909302585887E+002
7.474,3.2171136947824675E+002
7.476,3.2172364269665132E+002
7.478,3.2173591268199192E+002
7.48,3.2174817943518758E+002
7.482,3.2176044295715701E+002
7.484,3.2177270324881857E+002
7.486,3.2178496031109046E+002
7.488,3.2179721414489040E+002
7.49,3.2180946475113592E+002
7.492,3.2182171213074423E+002
7.494,3.2183395628463222E+002
7.496,3.2184619721371644E+002
7.498,3.2185843491891319E+002
7.5,3.2187066940113851E+002
7.502,3.2188290066130804E+002
7.504,3.2189512870033718E+002
7.506,3.2190735351914094E+002
7.508,3.2191957511863416E+002
7.51,3.2193179349973127E+002
7.512,3.2194400866334649E+002
7.514,3.2195622061039364E+002
7.516,3.2196842934178636E+002
7.518,3.2198063485843784E+002
7.52,3.2199283716126104E+002
7.522,3.2200503625116863E+002
7.524,3.2201723212907302E+002
7.526,3.2202942479588620E+002
7.528,3.2204161425251999E+002
7.53,3.2205380049988582E+002
7.532,3.2206598353889484E+002
7.534,3.2207816337045790E+002
7.536,3.2209033999548558E+002
7.538,3.2210251341488811E+002
7.54,3.2211468362957544E+002
7.542,3.2212685064045723E+002
7.544,3.2213901444844282E+002
7.546,3.2215117505444130E+002
7.548,3.2216333245936136E+002
7.55,3.2217548666411153E+002
7.552,3.2218763766959989E+002
7.554,3.2219978547673435E+002
7.556,3.2221193008642246E+002
7.558,3.2222407149957144E+002
7.56,3.2223620971708829E+002
7.562,3.2224834473987966E+002
7.564,3.2226047656885186E+002
7.566,3.2227260520491103E+002
7.568,3.2228473064896286E+002
7.57,3.2229685290191287E+002
7.572,3.2230897196466623E+002
7.574,3.2232108783812777E+002
7.576,3.2233320052320204E+002
7.578,3.2234531002079336E+002
7.58,3.2235741633180567E+002
7.582,3.2236951945714264E+002
7.584,3.2238161939770771E+002
7.586,3.2239371615440388E+002
7.588,3.2240580972813399E+002
7.59,3.2241790011980049E+002
7.592,3.2242998733030561E+002
7.594,3.2244207136055121E+002
7.596,3.2245415221143890E+002
7.598,3.2246622988386997E+002
7.6,3.2247830437874546E+002
7.602,3.2249037569696605E+002
7.604,3.2250244383943215E+002
7.604,3.2250244383943215E+002
7.606,3.2249657335088722E+002
7.606,3.2249657335088722E+002
7.608,3.2249070403644004E+002
7.61,3.2248483589585572E+002
7.612,3.2247896892889952E+002
7.614,3.2247310313533671E+002
7.616,3.2246723851493260E+002
7.618,3.2246137506745254E+002
7.62,3.2245551279266198E+002
7.622,3.2244965169032639E+002
7.624,3.2244379176021124E+002
7.626,3.2243793300208210E+002
7.628,3.2243207541570462E+002
7.63,3.2242621900084441E+002
7.632,3.2242036375726718E+002
7.634,3.2241450968473862E+002
7.636,3.2240865678302458E+002
7.638,3.2240280505189088E+002
7.64,3.2239695449110337E+002
7.642,3.2239110510042804E+002
7.644,3.2238525687963084E+002
7.646,3.2237940982847778E+002
7.648,3.2237356394673498E+002
7.65,3.2236771923416848E+002
7.652,3.2236187569054454E+002
7.654,3.2235603331562930E+002
7.656,3.2235019210918904E+002
7.658,3.2234435207099006E+002
7.66,3.2233851320079873E+002
7.662,3.2233267549838143E+002
7.664,3.2232683896350460E+002
7.666,3.2232100359593471E+002
7.668,3.2231516939543837E+002
7.67,3.2230933636178213E+002
7.672,3.2230350449473258E+002
7.674,3.2229767379405644E+002
7.676,3.2229184425952042E+002
7.678,3.2228601589089129E+002
7.68,3.2228018868793589E+002
7.682,3.2227436265042110E+002
7.684,3.2226853777811380E+002
7.686,3.2226271407078099E+002
7.688,3.2225689152818961E+002
7.69,3.2225107015010673E+002
7.692,3.2224524993629950E+002
7.694,3.2223943088653499E+002
7.696,3.2223361300058048E+002
7.698,3.2222779627820313E+002
7.7,3.2222198071917023E+002
7.702,3.2221616632324913E+002
7.704,3.2221035309020721E+002
7.706,3.2220454101981193E+002
7.708,3.2219873011183068E+002
7.71,3.2219292036603105E+002
7.712,3.2218711178218058E+002
7.714,3.2218130436004685E+002
7.716,3.2217549809939754E+002
7.718,3.2216969300000039E+002
7.72,3.2216388906162308E+002
7.722,3.2215808628403346E+002
7.724,3.2215228466699938E+002
7.726,3.2214648421028869E+002
7.728,3.2214068491366930E+002
7.73,3.2213488677690924E+002
7.732,3.2212908979977652E+002
7.734,3.2212329398203923E+002
7.736,3.2211749932346549E+002
7.738,3.2211170582382346E+002
7.74,3.2210591348288136E+002
7.742,3.2210012230040746E+002
7.744,3.2209433227617006E+002
7.746,3.2208854340993747E+002
7.748,3.2208275570147811E+002
7.75,3.2207696915056044E+002
7.752,3.2207118375695296E+002
7.754,3.2206539952042419E+002
7.756,3.2205961644074273E+002
7.758,3.2205383451767722E+002
7.76,3.2204805375099630E+002
7.762,3.2204227414046869E+002
7.764,3.2203649568586320E+002
7.766,3.2203071838694865E+002
7.768,3.2202494224349385E+002
7.77,3.2201916725526775E+002
7.772,3.2201339342203931E+002
7.774,3.2200762074357749E+002
7.776,3.2200184921965138E+002
7.778,3.2199607885003002E+002
7.78,3.2199030963448257E+002
7.782,3.2198454157277826E+002
7.784,3.2197877466468628E+002
7.786,3.2197300890997593E+002
7.788,3.2196724430841647E+002
7.79,3.2196148085977734E+002
7.792,3.2195571856382793E+002
7.794,3.2194995742033768E+002
7.796,3.2194419742907616E+002
7.798,3.2193843858981285E+002
7.8,3.2193268090231743E+002
7.802,3.2192692436635951E+002
7.804,3.2192116898170877E+002
7.806,3.2191541474813494E+002
7.808,3.2190966166540784E+002
7.81,3.2190390973329727E+002
7.812,3.2189815895157312E+002
7.814,3.2189240932000530E+002
7.816,3.2188666083836381E+002
7.818,3.2188091350641861E+002
7.82,3.2187516732393982E+002
7.822,3.2186942229069751E+002
7.824,3.2186367840646187E+002
7.826,3.2185793567100308E+002
7.828,3.2185219408409137E+002
7.83,3.2184645364549704E+002
7.832,3.2184071435499038E+002
7.834,3.2183497621234181E+002
7.836,3.2182923921732180E+002
7.838,3.2182350336970080E+002
7.84,3.2181776866924929E+002
7.842,3.2181203511573790E+002
7.844,3.2180630270893721E+002
7.846,3.2180057144861786E+002
7.848,3.2179484133455054E+002
7.85,3.2178911236650606E+002
7.852,3.2178338454425517E+002
7.854,3.2177765786756873E+002
7.856,3.2177193233621762E+002
7.858,3.2176620794997280E+002
7.86,3.2176048470860519E+002
7.862,3.2175476261188584E+002
7.864,3.2174904165958583E+002
7.866,3.2174332185147631E+002
7.868,3.2173760318732838E+002
7.87,3.2173188566691329E+002
7.872,3.2172616929000225E+002
7.874,3.2172045405636663E+002
7.876,3.2171473996577771E+002
7.878,3.2170902701800691E+002
7.88,3.2170331521282566E+002
7.882,3.2169760455000545E+002
7.884,3.2169189502931778E+002
7.886,3.2168618665053424E+002
7.888,3.2168047941342644E+002
7.888,3.2168047941342644E+002
7.89,3.2169276076932300E+002
7.89,3.2169276076932300E+002
7.892,3.2170503888984229E+002
7.894,3.2171731377590402E+002
7.896,3.2172958542842775E+002
7.898,3.2174185384833260E+002
7.9,3.2175411903653747E+002
7.902,3.2176638099396092E+002
7.904,3.2177863972152124E+002
7.906,3.2179089522013635E+002
7.908,3.2180314749072392E+002
7.91,3.2181539653420128E+002
7.912,3.2182764235148551E+002
7.914,3.2183988494349336E+002
7.916,3.2185212431114127E+002
7.918,3.2186436045534538E+002
7.92,3.2187659337702149E+002
7.922,3.2188882307708519E+002
7.924,3.2190104955645171E+002
7.926,3.2191327281603594E+002
7.928,3.2192549285675256E+002
7.93,3.2193770967951582E+002
7.932,3.2194992328523978E+002
7.934,3.2196213367483819E+002
7.936,3.2197434084922446E+002
7.938,3.2198654480931168E+002
7.94,3.2199874555601269E+002
7.942,3.2201094309024000E+002
7.944,3.2202313741290578E+002
7.946,3.2203532852492202E+002
7.948,3.2204751642720026E+002
7.95,3.2205970112065188E+002
7.952,3.2207188260618784E+002
7.954,3.2208406088471884E+002
7.956,3.2209623595715533E+002
7.958,3.2210840782440738E+002
7.96,3.2212057648738482E+002
7.962,3.2213274194699716E+002
7.964,3.2214490420415359E+002
7.966,3.2215706325976305E+002
7.968,3.2216921911473412E+002
7.97,3.2218137176997516E+002
7.972,3.2219352122639413E+002
7.974,3.2220566748489875E+002
7.976,3.2221781054639644E+002
7.978,3.2222995041179428E+002
7.98,3.2224208708199910E+002
7.982,3.2225422055791739E+002
7.984,3.2226635084045540E+002
7.986,3.2227847793051905E+002
7.988,3.2229060182901395E+002
7.99,3.2230272253684541E+002
7.992,3.2231484005491842E+002
7.994,3.2232695438413776E+002
7.996,3.2233906552540782E+002
7.998,3.2235117347963273E+002
8,3.2236327824771638E+002
8,3.2236327824772036E+002
8,3.2236327824772036E+002
8.002,3.2237537983056620E+002
8.004,3.2238747822907749E+002
8.006,3.2239957344415717E+002
8.008,3.2241166547670792E+002
8.01,3.2242375432763203E+002
8.012,3.2243583999783158E+002
8.014,3.2244792248820829E+002
8.016,3.2246000179966359E+002
8.018,3.2247207793309866E+002
8.02,3.2248415088941442E+002
8.022,3.2249622066951139E+002
8.024,3.2250828727428978E+002
8.026,3.2252035070464962E+002
8.028,3.2253241096149060E+002
8.03,3.2254446804571205E+002
8.032,3.2255652195821307E+002
8.034,3.2256857269989246E+002
8.036,3.2258062027164868E+002
8.038,3.2259266467437999E+002
8.04,3.2260470590898422E+002
8.042,3.2261674397635898E+002
8.044,3.2262877887740166E+002
8.046,3.2264081061300919E+002
8.048,3.2265283918407835E+002
8.05,3.2266486459150553E+002
8.052,3.2267688683618690E+002
8.054,3.2268890591901823E+002
8.056,3.2270092184089515E+002
8.058,3.2271293460271283E+002
8.06,3.2272494420536628E+002
8.062,3.2273695064975016E+002
8.064,3.2274895393675882E+002
8.066,3.2276095406728632E+002
8.068,3.2277295104222645E+002
8.07,3.2278494486247274E+002
8.072,3.2279693552891831E+002
8.074,3.2280892304245612E+002
8.076,3.2282090740397877E+002
8.078,3.2283288861437859E+002
8.08,3.2284486667454757E+002
8.082,3.2285684158537742E+002
8.084,3.2286881334775961E+002
8.086,3.2288078196258533E+002
8.088,3.2289274743074537E+002
8.09,3.2290470975313031E+002
8.092,3.2291666893063041E+002
8.094,3.2292862496413568E+002
8.096,3.2294057785453577E+002
8.098,3.2295252760272007E+002
8.1,3.2296447420957770E+002
8.102,3.2297641767599748E+002
8.104,3.2298835800286793E+002
8.106,3.2300029519107721E+002
8.108,3.2301222924151335E+002
8.11,3.2302416015506395E+002
8.112,3.2303608793261640E+002
8.114,3.2304801257505773E+002
8.116,3.2305993408327470E+002
8.118,3.2307185245815384E+002
8.12,3.2308376770058129E+002
8.122,3.2309567981144301E+002
8.124,3.2310758879162461E+002
8.126,3.2311949464201138E+002
8.128,3.2313139736348836E+002
8.13,3.2314329695694028E+002
8.132,3.2315519342325160E+002
8.134,3.2316708676330654E+002
8.136,3.2317897697798895E+002
8.138,3.2319086406818241E+002
8.14,3.2320274803477020E+002
8.142,3.2321462887863532E+002
8.144,3.2322650660066051E+002
8.146,3.2323838120172820E+002
8.148,3.2325025268272054E+002
8.15,3.2326212104451935E+002
8.152,3.2327398628800626E+002
8.154,3.2328584841406246E+002
8.156,3.2329770742356902E+002
8.158,3.2330956331740663E+002
8.16,3.2332141609645566E+002
8.162,3.2333326576159624E+002
8.164,3.2334511231370823E+002
8.166,3.2335695575367117E+002
8.168,3.2336879608236433E+002
8.17,3.2338063330066672E+002
8.172,3.2339246740945697E+002
8.174,3.2340429840961349E+002
8.176,3.2341612630201439E+002
8.178,3.2342795108753756E+002
8.18,3.2343977276706050E+002
8.182,3.2345159134146047E+002
8.184,3.2346340681161439E+002
8.186,3.2347521917839902E+002
8.188,3.2348702844269070E+002
8.19,3.2349883460536557E+002
8.192,3.2351063766729942E+002
8.194,3.2352243762936780E+002
8.196,3.2353423449244599E+002
8.198,3.2354602825740892E+002
8.2,3.2355781892513130E+002
8.202,3.2356960649648749E+002
8.204,3.2358139097235164E+002
8.206,3.2359317235359754E+002
8.208,3.2360495064109875E+002
8.21,3.2361672583572852E+002
8.212,3.2362849793835983E+002
8.214,3.2364026694986535E+002
8.216,3.2365203287111751E+002
8.218,3.2366379570298841E+002
8.22,3.2367555544634990E+002
8.222,3.2368731210207352E+002
8.224,3.2369906567103050E+002
8.226,3.2371081615409184E+002
8.228,3.2372256355212824E+002
8.23,3.2373430786601011E+002
8.232,3.2374604909660758E+002
8.234,3.2375778724479051E+002
8.236,3.2376952231142843E+002
8.238,3.2378125429739066E+002
8.24,3.2379298320354616E+002
8.242,3.2380470903076366E+002
8.244,3.2381643177991157E+002
8.246,3.2382815145185810E+002
8.248,3.2383986804747104E+002
8.25,3.2385158156761804E+002
8.252,3.2386329201316636E+002
8.254,3.2387499938498297E+002
8.256,3.2388670368393468E+002
8.258,3.2389840491088790E+002
8.26,3.2391010306670887E+002
8.262,3.2392179815226342E+002
8.264,3.2393349016841717E+002
8.266,3.2394517911603543E+002
8.268,3.2395686499598327E+002
8.27,3.2396854780912543E+002
8.272,3.2398022755632638E+002
8.274,3.2399190423845033E+002
8.276,3.2400357785636123E+002
8.278,3.2401524841092271E+002
8.28,3.2402691590299810E+002
8.282,3.2403858033345051E+002
8.284,3.2405024170314272E+002
8.286,3.2406190001293726E+002
8.288,3.2407355526369639E+002
8.29,3.2408520745628203E+002
8.292,3.2409685659155582E+002
8.294,3.2410850267037921E+002
8.296,3.2412014569361332E+002
8.298,3.2413178566211894E+002
8.3,3.2414342257675668E+002
8.302,3.2415505643838679E+002
8.302,3.2415505643838679E+002
8.304,3.2414885542732338E+002
8.304,3.2414885542732338E+002
8.306,3.2414265565646218E+002
8.308,3.2413645712555513E+002
8.31,3.2413025983435426E+002
8.312,3.2412406378261164E+002
8.314,3.2411786897007937E+002
8.316,3.2411167539650961E+002
8.318,3.2410548306165452E+002
8.32,3.2409929196526645E+002
8.322,3.2409310210709759E+002
8.324,3.2408691348690041E+002
8.326,3.2408072610442724E+002
8.328,3.2407453995943058E+002
8.33,3.2406835505166288E+002
8.332,3.2406217138087675E+002
8.334,3.2405598894682475E+002
8.336,3.2404980774925957E+002
8.338,3.2404362778793393E+002
8.34,3.2403744906260050E+002
8.342,3.2403127157301213E+002
8.344,3.2402509531892167E+002
8.346,3.2401892030008207E+002
8.348,3.2401274651624624E+002
8.35,3.2400657396716713E+002
8.352,3.2400040265259787E+002
8.354,3.2399423257229148E+002
8.356,3.2398806372600114E+002
8.358,3.2398189611348010E+002
8.36,3.2397572973448155E+002
8.362,3.2396956458875877E+002
8.364,3.2396340067606513E+002
8.366,3.2395723799615405E+002
8.368,3.2395107654877893E+002
8.37,3.2394491633369330E+002
8.372,3.2393875735065069E+002
8.374,3.2393259959940468E+002
8.376,3.2392644307970892E+002
8.378,3.2392028779131704E+002
8.38,3.2391413373398285E+002
8.382,3.2390798090746011E+002
8.384,3.2390182931150269E+002
8.386,3.2389567894586446E+002
8.388,3.2388952981029934E+002
8.39,3.2388338190456136E+002
8.392,3.2387723522840452E+002
8.394,3.2387108978158290E+002
8.396,3.2386494556385060E+002
8.398,3.2385880257496189E+002
8.4,3.2385266081467091E+002
8.402,3.2384652028273200E+002
8.404,3.2384038097889947E+002
8.406,3.2383424290292771E+002
8.408,3.2382810605457115E+002
8.41,3.2382197043358423E+002
8.412,3.2381583603972149E+002
8.414,3.2380970287273755E+002
8.416,3.2380357093238700E+002
8.418,3.2379744021842453E+002
8.42,3.2379131073060483E+002
8.422,3.2378518246868271E+002
8.424,3.2377905543241292E+002
8.426,3.2377292962155042E+002
8.428,3.2376680503585010E+002
8.43,3.2376068167506691E+002
8.432,3.2375455953895585E+002
8.434,3.2374843862727198E+002
8.436,3.2374231893977048E+002
8.438,3.2373620047620648E+002
8.44,3.2373008323633519E+002
8.442,3.2372396721991186E+002
8.444,3.2371785242669182E+002
8.446,3.2371173885643043E+002
8.448,3.2370562650888309E+002
8.45,3.2369951538380525E+002
8.452,3.2369340548095238E+002
8.454,3.2368729680008011E+002
8.456,3.2368118934094400E+002
8.458,3.2367508310329970E+002
8.46,3.2366897808690294E+002
8.462,3.2366287429150947E+002
8.464,3.2365677171687503E+002
8.466,3.2365067036275553E+002
8.468,3.2364457022890684E+002
8.47,3.2363847131508493E+002
8.472,3.2363237362104576E+002
8.474,3.2362627714654542E+002
8.476,3.2362018189133994E+002
8.478,3.2361408785518552E+002
8.48,3.2360799503783829E+002
8.482,3.2360190343905458E+002
8.484,3.2359581305859058E+002
8.486,3.2358972389620271E+002
8.488,3.2358363595164730E+002
8.49,3.2357754922468081E+002
8.492,3.2357146371505968E+002
8.494,3.2356537942254050E+002
8.496,3.2355929634687982E+002
8.498,3.2355321448783423E+002
8.5,3.2354713384516043E+002
8.502,3.2354105441861520E+002
8.504,3.2353497620795525E+002
8.506,3.2352889921293746E+002
8.508,3.2352282343331865E+002
8.51,3.2351674886885576E+002
8.512,3.2351067551930578E+002
8.514,3.2350460338442565E+002
8.516,3.2349853246397254E+002
8.518,3.2349246275770349E+002
8.52,3.2348639426537568E+002
8.522,3.2348032698674632E+002
8.524,3.2347426092157269E+002
8.526,3.2346819606961213E+002
8.528,3.2346213243062192E+002
8.53,3.2345607000435950E+002
8.532,3.2345000879058233E+002
8.534,3.2344394878904791E+002
8.536,3.2343788999951380E+002
8.538,3.2343183242173762E+002
8.54,3.2342577605547700E+002
8.542,3.2341972090048961E+002
8.544,3.2341366695653318E+002
8.546,3.2340761422336556E+002
8.548,3.2340156270074453E+002
8.55,3.2339551238842807E+002
8.552,3.2338946328617408E+002
8.554,3.2338341539374051E+002
8.556,3.2337736871088543E+002
8.558,3.2337132323736694E+002
8.56,3.2336527897294309E+002
8.562,3.2335923591737213E+002
8.564,3.2335319407041231E+002
8.566,3.2334715343182188E+002
8.568,3.2334111400135913E+002
8.57,3.2333507577878248E+002
8.572,3.2332903876385035E+002
8.574,3.2332300295632120E+002
8.576,3.2331696835595358E+002
8.578,3.2331093496250600E+002
8.58,3.2330490277573711E+002
8.582,3.2329887179540555E+002
8.584,3.2329284202127008E+002
8.586,3.2328681345308939E+002
8.588,3.2328078609062237E+002
8.59,3.2327475993362782E+002
8.592,3.2326873498186467E+002
8.594,3.2326271123509184E+002
8.596,3.2325668869306838E+002
8.598,3.2325066735555333E+002
8.6,3.2324464722230579E+002
8.602,3.2323862829308490E+002
8.604,3.2323261056764983E+002
8.606,3.2322659404575984E+002
8.608,3.2322057872717420E+002
8.61,3.2321456461165229E+002
8.612,3.2320855169895350E+002
8.614,3.2320253998883726E+002
8.616,3.2319652948106301E+002
8.618,3.2319052017539030E+002
8.62,3.2318451207157875E+002
8.622,3.2317850516938796E+002
8.624,3.2317249946857760E+002
8.626,3.2316649496890739E+002
8.628,3.2316049167013711E+002
8.63,3.2315448957202659E+002
8.632,3.2314848867433568E+002
8.634,3.2314248897682427E+002
8.636,3.2313649047925236E+002
8.638,3.2313049318137996E+002
8.64,3.2312449708296714E+002
8.642,3.2311850218377401E+002
8.644,3.2311250848356070E+002
8.646,3.2310651598208744E+002
8.648,3.2310052467911447E+002
8.65,3.2309453457440208E+002
8.652,3.2308854566771060E+002
8.654,3.2308255795880046E+002
8.656,3.2307657144743212E+002
8.658,3.2307058613336602E+002
8.66,3.2306460201636276E+002
8.662,3.2305861909618289E+002
8.664,3.2305263737258707E+002
