"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
22.62,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000000000000E-001,8.3999999999999997E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6032499999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
22.69,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,2.9999999999999999E-001,6.9999999999999996E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6056800000000001E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
22.76,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.4000000000000000E-001,5.6000000000000005E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6081000000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
22.83,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,5.7999999999999996E-001,4.1999999999999998E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6105199999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
22.89,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,6.9999999999999996E-001,2.9999999999999999E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6125800000000001E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
22.96,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,8.3999999999999997E-001,1.6000000000000000E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6149900000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.03,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,9.7999999999999998E-001,2.0000000000000000E-002,0.0000000000000000E+000,1.0000000000000000E+000,1.6173900000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.09,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6194399999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.16,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6218299999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.23,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6242200000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.3,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6266000000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.36,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6286300000000000E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.43,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6309999999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.5,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6333600000000001E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.56,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6353800000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.63,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6377300000000000E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.7,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6400800000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.77,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6424199999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.83,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6444200000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.9,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6467500000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
23.97,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6490799999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.03,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6510700000000000E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.1,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6533799999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.17,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6556899999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.24,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6580000000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.3,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6599700000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.37,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6622600000000000E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.44,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6645500000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.5,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6665100000000001E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.57,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6687799999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.64,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6710599999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.71,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6733199999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.77,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6752099999999999E+002,5.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
24.84,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6753700000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
24.91,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6776200000000000E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
24.97,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6770500000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.04,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6759000000000000E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.11,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6745500000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.17,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6733900000000000E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.24,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6720400000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.31,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6706800000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.38,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6693299999999999E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.44,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6681700000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.51,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6668199999999999E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.58,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6654700000000000E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.64,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6643199999999999E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.71,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6629700000000000E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.78,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6616200000000001E+002,5.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.85,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6602799999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.91,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6591300000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
25.98,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6577900000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.05,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6564500000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.11,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6553100000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.18,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6539699999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.25,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6523400000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.32,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6477400000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.38,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6373200000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.45,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6209999999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.52,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.6025800000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.58,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5865199999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.65,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5678000000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.72,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5491000000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.79,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5304100000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.85,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5144200000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.92,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4957700000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
26.99,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4771400000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.05,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4611900000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.12,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4425899999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.19,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4240199999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.26,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4054599999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.32,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3895599999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.39,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3710300000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.46,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3525200000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.52,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3366700000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.59,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3181899999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.66,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2997200000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.73,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2812799999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.79,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2654800000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.86,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2470600000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.93,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2286700000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
27.99,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2129100000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.06,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1945399999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.13,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1761900000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.2,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1578600000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.26,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1421500000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.33,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1238500000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
