"Time","Losses","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.01703,3348.9063022527666,514.937919491835,-529.2788205282961,-0.11154049004175698,529.3903610183379,-204.22747407888846,-315.76807566102394,519.9955497399123
0.017040000000000003,3370.683894032965,514.9577790384665,-532.768405424625,-0.1145980396691247,532.8830034642941,-202.71211860006753,-317.3102728671173,520.0223914671849
0.017050000000000003,3392.404613677062,514.9799594609303,-536.2383290332344,-0.1176544580760334,536.3559834913104,-201.19846950580342,-318.85304523617725,520.0515147419807
0.017060000000000002,3414.0635830925876,515.0044473723532,-539.6879400377128,-0.12070971732551544,539.8086497550383,-199.68653341984083,-320.3963714549528,520.0829048747937
0.017070000000000002,3435.655898997471,515.0312290178234,-543.1165883759713,-0.12376378474127998,543.2403521607126,-198.1763191528217,-321.94022765776265,520.1165468105844
0.01708,3457.1766366872057,515.0602901187023,-546.5236257040607,-0.1268166286821886,546.6504423327428,-196.66783473766674,-323.48459023635723,520.1524249740239
0.01709,3478.62084693183,515.0916161448412,-549.9084045997946,-0.1298682219121611,550.0382728217068,-195.1610858799349,-325.029437660188,520.190523540123
0.0171,3499.9835608926214,515.1251920275624,-553.2702795163527,-0.13291853450776392,553.4031980508605,-193.65607936147296,-326.5747467876385,520.2308261491114
0.01711,3521.2597886322164,515.1610023033662,-556.6086063633421,-0.13596753443855725,556.7445738977807,-192.15282282167658,-328.1204932276324,520.273316049309
0.01712,3542.4445217682046,515.1990310529512,-559.9227427508238,-0.13901519196922246,560.061757942793,-190.65132252618116,-329.66665351045657,520.3179760366377
