"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_block_solver_profiling","_cs_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_le_sparse_jacobian_threshold","_log_level","_nle_active_bounds_mode","_nle_brent_ignore_error","_nle_jacobian_calculation_mode","_nle_jacobian_finite_difference_delta","_nle_jacobian_update_mode","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_exit_criterion","_nle_solver_max_iter","_nle_solver_max_iter_no_jacobian","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_nle_solver_use_last_integrator_step","_nle_solver_use_nominals_as_fallback","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_time_events_default_tol","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.off","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
5,2.9314999999999998E+002,2.0000000000000000E+000,3.1049331332178008E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3631731996223133E-001,9.3631731996223133E-001,0.0000000000000000E+000,-9.3631731996223133E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.7343313321780103E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1049331332178008E+002,7.6288331005430656E+000,7.6288331005430656E+000,7.6288331005430656E+000,3.1049331332178008E+002,9.3631644327210761E+000,1.0680129934187455E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1049331332178008E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3631644327210761E+000,3.1049331332178008E+002,9.3631731996223133E-001,-9.3631731996223133E-001,0.0000000000000000E+000,9.3631731996223133E-001,9.9999906368267997E+000,1,9.9999906368267997E+000,1.0000000000000001E-005,8.7669012372727616E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3631731996223133E-001,-9.3631731996223133E-001,9.9999906368267997E+000,0,9.3631731996223133E-001,1.0000000000000000E+001,9.3631731996223133E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3631732003274237E-006,1,0,2.0000000000000000E+000,0,3.7500000000000476E+001,3.7343313321780101E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7500000000000476E+001,3.7343313321780101E+001,0.0000000000000000E+000,3.1049331332178008E+002,1.0000000000000001E-001,1.7343313321780103E+000,1.7343313321780101E+001,1.7343313321780103E+000,3.1049331332178008E+002,-1.7343313321780103E+000,2.9314999999999998E+002
5.02,2.9314999999999998E+002,2.0000000000000000E+000,3.1064569537803862E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3579372334243427E-001,9.3579372334243427E-001,0.0000000000000000E+000,-9.3579372334243427E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.7495695378038647E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1064569537803862E+002,7.6083589385215511E+000,7.6083589385215511E+000,7.6083589385215511E+000,3.1064569537803862E+002,9.3579284763254158E+000,1.0686105701099555E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1064569537803862E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3579284763254158E+000,3.1064569537803862E+002,9.3579372334243427E-001,-9.3579372334243427E-001,0.0000000000000000E+000,9.3579372334243427E-001,9.9999906420627660E+000,1,9.9999906420627660E+000,1.0000000000000001E-005,8.7570989270098904E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3579372334243427E-001,-9.3579372334243427E-001,9.9999906420627660E+000,0,9.3579372334243427E-001,1.0000000000000000E+001,9.3579372334243427E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3579372340002465E-006,1,0,2.0000000000000000E+000,0,3.7583333333333833E+001,3.7495695378038647E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7583333333333833E+001,3.7495695378038647E+001,0.0000000000000000E+000,3.1064569537803862E+002,1.0000000000000001E-001,1.7495695378038647E+000,1.7495695378038647E+001,1.7495695378038647E+000,3.1064569537803862E+002,-1.7495695378038647E+000,2.9314999999999998E+002
5.04,2.9314999999999998E+002,2.0000000000000000E+000,3.1079766852873774E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3527211467327531E-001,9.3527211467327531E-001,0.0000000000000000E+000,-9.3527211467327531E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.7647668528737768E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1079766852873774E+002,7.5879455465196930E+000,7.5879455465196930E+000,7.5879455465196930E+000,3.1079766852873774E+002,9.3527123993934698E+000,1.0692065432499520E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1079766852873774E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3527123993934698E+000,3.1079766852873774E+002,9.3527211467327531E-001,-9.3527211467327531E-001,0.0000000000000000E+000,9.3527211467327531E-001,9.9999906472788549E+000,1,9.9999906472788549E+000,1.0000000000000001E-005,8.7473392833328411E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3527211467327531E-001,-9.3527211467327531E-001,9.9999906472788549E+000,0,9.3527211467327531E-001,1.0000000000000000E+001,9.3527211467327531E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3527211451061021E-006,1,0,2.0000000000000000E+000,0,3.7666666666667197E+001,3.7647668528737768E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7666666666667197E+001,3.7647668528737768E+001,0.0000000000000000E+000,3.1079766852873774E+002,1.0000000000000001E-001,1.7647668528737768E+000,1.7647668528737768E+001,1.7647668528737768E+000,3.1079766852873774E+002,-1.7647668528737768E+000,2.9314999999999998E+002
5.06,2.9314999999999998E+002,2.0000000000000000E+000,3.1094923398719015E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3475248412937473E-001,9.3475248412937473E-001,0.0000000000000000E+000,-9.3475248412937473E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.7799233987190179E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1094923398719015E+002,7.5675927049526637E+000,7.5675927049526637E+000,7.5675927049526637E+000,3.1094923398719015E+002,9.3475161036716816E+000,1.0698009175968242E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1094923398719015E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3475161036716816E+000,3.1094923398719015E+002,9.3475248412937473E-001,-9.3475248412937473E-001,0.0000000000000000E+000,9.3475248412937473E-001,9.9999906524751587E+000,1,9.9999906524751587E+000,1.0000000000000001E-005,8.7376220658423166E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3475248412937473E-001,-9.3475248412937473E-001,9.9999906524751587E+000,0,9.3475248412937473E-001,1.0000000000000000E+001,9.3475248412937473E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3475248412744349E-006,1,0,2.0000000000000000E+000,0,3.7750000000000554E+001,3.7799233987190178E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7750000000000554E+001,3.7799233987190178E+001,0.0000000000000000E+000,3.1094923398719015E+002,1.0000000000000001E-001,1.7799233987190179E+000,1.7799233987190178E+001,1.7799233987190179E+000,3.1094923398719015E+002,-1.7799233987190179E+000,2.9314999999999998E+002
5.08,2.9314999999999998E+002,2.0000000000000000E+000,3.1110039296232702E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3423482194918761E-001,9.3423482194918761E-001,0.0000000000000000E+000,-9.3423482194918761E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.7950392962327044E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1110039296232702E+002,7.5473001953121459E+000,7.5473001953121459E+000,7.5473001953121459E+000,3.1110039296232702E+002,9.3423394915448501E+000,1.0703936978914786E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1110039296232702E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3423394915448501E+000,3.1110039296232702E+002,9.3423482194918761E-001,-9.3423482194918761E-001,0.0000000000000000E+000,9.3423482194918761E-001,9.9999906576517805E+000,1,9.9999906576517805E+000,1.0000000000000001E-005,8.7279470254099823E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3423482194918761E-001,-9.3423482194918761E-001,9.9999906576517805E+000,0,9.3423482194918761E-001,1.0000000000000000E+001,9.3423482194918761E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3423482194765484E-006,1,0,2.0000000000000000E+000,0,3.7833333333333918E+001,3.7950392962327044E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7833333333333918E+001,3.7950392962327044E+001,0.0000000000000000E+000,3.1110039296232702E+002,1.0000000000000001E-001,1.7950392962327044E+000,1.7950392962327044E+001,1.7950392962327044E+000,3.1110039296232702E+002,-1.7950392962327044E+000,2.9314999999999998E+002
5.1,2.9314999999999998E+002,2.0000000000000000E+000,3.1125114665871916E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3371911843447963E-001,9.3371911843447963E-001,0.0000000000000000E+000,-9.3371911843447963E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8101146658719189E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1125114665871916E+002,7.5270678001589575E+000,7.5270678001589575E+000,7.5270678001589575E+000,3.1125114665871916E+002,9.3371824660308764E+000,1.0709848888577223E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1125114665871916E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3371824660308764E+000,3.1125114665871916E+002,9.3371911843447963E-001,-9.3371911843447963E-001,0.0000000000000000E+000,9.3371911843447963E-001,9.9999906628088162E+000,1,9.9999906628088162E+000,1.0000000000000001E-005,8.7183139207818221E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3371911843447963E-001,-9.3371911843447963E-001,9.9999906628088162E+000,0,9.3371911843447963E-001,1.0000000000000000E+001,9.3371911843447963E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3371911837891730E-006,1,0,2.0000000000000000E+000,0,3.7916666666667282E+001,3.8101146658719188E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.7916666666667282E+001,3.8101146658719188E+001,0.0000000000000000E+000,3.1125114665871916E+002,1.0000000000000001E-001,1.8101146658719189E+000,1.8101146658719188E+001,1.8101146658719189E+000,3.1125114665871916E+002,-1.8101146658719189E+000,2.9314999999999998E+002
5.12,2.9314999999999998E+002,2.0000000000000000E+000,3.1140149627659923E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3320536394980347E-001,9.3320536394980347E-001,0.0000000000000000E+000,-9.3320536394980347E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8251496276599255E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1140149627659923E+002,7.5068953031155949E+000,7.5068953031155949E+000,7.5068953031155949E+000,3.1140149627659923E+002,9.3320449307755204E+000,1.0715744952023501E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1140149627659923E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3320449307755204E+000,3.1140149627659923E+002,9.3320536394980347E-001,-9.3320536394980347E-001,0.0000000000000000E+000,9.3320536394980347E-001,9.9999906679463599E+000,1,9.9999906679463599E+000,1.0000000000000001E-005,8.7087225135763170E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3320536394980347E-001,-9.3320536394980347E-001,9.9999906679463599E+000,0,9.3320536394980347E-001,1.0000000000000000E+001,9.3320536394980347E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3320536400653964E-006,1,0,2.0000000000000000E+000,0,3.8000000000000639E+001,3.8251496276599255E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.8000000000000639E+001,3.8251496276599255E+001,0.0000000000000000E+000,3.1140149627659923E+002,1.0000000000000001E-001,1.8251496276599255E+000,1.8251496276599255E+001,1.8251496276599255E+000,3.1140149627659923E+002,-1.8251496276599255E+000,2.9314999999999998E+002
5.14,2.9314999999999998E+002,2.0000000000000000E+000,3.1155144301188193E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3269354892198875E-001,9.3269354892198875E-001,0.0000000000000000E+000,-9.3269354892198875E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8401443011881953E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1155144301188193E+002,7.4867824888591308E+000,7.4867824888591308E+000,7.4867824888591308E+000,3.1155144301188193E+002,9.3269267900473256E+000,1.0721625216152233E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1155144301188193E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3269267900473256E+000,3.1155144301188193E+002,9.3269354892198875E-001,-9.3269354892198875E-001,0.0000000000000000E+000,9.3269354892198875E-001,9.9999906730645112E+000,1,9.9999906730645112E+000,1.0000000000000001E-005,8.6991725616425833E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3269354892198875E-001,-9.3269354892198875E-001,9.9999906730645112E+000,0,9.3269354892198875E-001,1.0000000000000000E+001,9.3269354892198875E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3269354888292355E-006,1,0,2.0000000000000000E+000,0,3.8083333333334004E+001,3.8401443011881952E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.8083333333334004E+001,3.8401443011881952E+001,0.0000000000000000E+000,3.1155144301188193E+002,1.0000000000000001E-001,1.8401443011881953E+000,1.8401443011881952E+001,1.8401443011881953E+000,3.1155144301188193E+002,-1.8401443011881953E+000,2.9314999999999998E+002
5.16,2.9314999999999998E+002,2.0000000000000000E+000,3.1170098805618568E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3218366383962881E-001,9.3218366383962881E-001,0.0000000000000000E+000,-9.3218366383962881E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8550988056185702E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1170098805618568E+002,7.4667291431138869E+000,7.4667291431138869E+000,7.4667291431138869E+000,3.1170098805618568E+002,9.3218279487324569E+000,1.0727489727693557E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1170098805618568E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3218279487324569E+000,3.1170098805618568E+002,9.3218366383962881E-001,-9.3218366383962881E-001,0.0000000000000000E+000,9.3218366383962881E-001,9.9999906781633623E+000,1,9.9999906781633623E+000,1.0000000000000001E-005,8.6896638306551193E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3218366383962881E-001,-9.3218366383962881E-001,9.9999906781633623E+000,0,9.3218366383962881E-001,1.0000000000000000E+001,9.3218366383962881E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3218366377101347E-006,1,0,2.0000000000000000E+000,0,3.8166666666667361E+001,3.8550988056185702E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.8166666666667361E+001,3.8550988056185702E+001,0.0000000000000000E+000,3.1170098805618568E+002,1.0000000000000001E-001,1.8550988056185702E+000,1.8550988056185702E+001,1.8550988056185702E+000,3.1170098805618568E+002,-1.8550988056185702E+000,2.9314999999999998E+002
5.18,2.9314999999999998E+002,2.0000000000000000E+000,3.1185013259685331E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3167569925257820E-001,9.3167569925257820E-001,0.0000000000000000E+000,-9.3167569925257820E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8700132596853338E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1185013259685331E+002,7.4467350526443630E+000,7.4467350526443630E+000,7.4467350526443630E+000,3.1185013259685331E+002,9.3167483123296968E+000,1.0733338533209935E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1185013259685331E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3167483123296968E+000,3.1185013259685331E+002,9.3167569925257820E-001,-9.3167569925257820E-001,0.0000000000000000E+000,9.3167569925257820E-001,9.9999906832430074E+000,1,9.9999906832430074E+000,1.0000000000000001E-005,8.6801960858107863E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3167569925257820E-001,-9.3167569925257820E-001,9.9999906832430074E+000,0,9.3167569925257820E-001,1.0000000000000000E+001,9.3167569925257820E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3167569925611815E-006,1,0,2.0000000000000000E+000,0,3.8250000000000725E+001,3.8700132596853337E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.8250000000000725E+001,3.8700132596853337E+001,0.0000000000000000E+000,3.1185013259685331E+002,1.0000000000000001E-001,1.8700132596853338E+000,1.8700132596853337E+001,1.8700132596853338E+000,3.1185013259685331E+002,-1.8700132596853338E+000,2.9314999999999998E+002
5.2,2.9314999999999998E+002,2.0000000000000000E+000,3.1199887781697271E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.3116964577145278E-001,9.3116964577145278E-001,0.0000000000000000E+000,-9.3116964577145278E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.8848877816972731E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1199887781697271E+002,7.4268000052481629E+000,7.4268000052481629E+000,7.4268000052481629E+000,3.1199887781697271E+002,9.3116877869454360E+000,1.0739171679096970E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1199887781697271E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.3116877869454360E+000,3.1199887781697271E+002,9.3116964577145278E-001,-9.3116964577145278E-001,0.0000000000000000E+000,9.3116964577145278E-001,9.9999906883035425E+000,1,9.9999906883035425E+000,1.0000000000000001E-005,8.6707690918234878E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.3116964577145278E-001,-9.3116964577145278E-001,9.9999906883035425E+000,0,9.3116964577145278E-001,1.0000000000000000E+001,9.3116964577145278E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.3116964574591066E-006,1,0,2.0000000000000000E+000,0,3.8333333333334089E+001,3.8848877816972731E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,3.8333333333334089E+001,3.8848877816972731E+001,0.0000000000000000E+000,3.1199887781697271E+002,1.0000000000000001E-001,1.8848877816972731E+000,1.8848877816972731E+001,1.8848877816972731E+000,3.1199887781697271E+002,-1.8848877816972731E+000,2.9314999999999998E+002
