"time","room.RAT","room.energy","wall.Tisurf","wall.Tosurf","der(room.RAT)","der(room.energy)","der(wall.Tisurf)","der(wall.Tosurf)","OAT","RAT","fanspeed","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","valveopen","wall.C","wall.R","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","room.Tisurf","room.fanspeed","room.valveopen","wall.OAT","wall.RAT","wall.lambdaOut"
0.005,1.6000000006637933E+001,2.4287999996975874E-003,1.5999995548698436E+001,9.9999422193391130E+000,1.3259766916231409E-006,4.8575999986564827E-001,-8.9026390188743233E-004,-1.1556088271350941E-002,0.0000000000000000E+000,1.6000000006637933E+001,0.0000000000000000E+000,4.8469009438644978E-001,2.8381726862816350E+001,4.8575999986564827E-001,1.0699054791984963E-003,2.5600000003982764E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999995548698436E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000006637933E+001,1.1920000000000000E-001
0.0055,1.6000000007300923E+001,2.6716799996304120E-003,1.5999995103566485E+001,9.9999364412949774E+000,1.3256839946864277E-006,4.8575999985222929E-001,-8.9026455449261414E-004,-1.1556080288473967E-002,0.0000000000000000E+000,1.6000000007300923E+001,0.0000000000000000E+000,4.8458310358730650E-001,2.8381726863137303E+001,4.8575999985222929E-001,1.1768962649227888E-003,2.5600000004380554E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999995103566485E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000007300923E+001,1.1920000000000000E-001
0.006,1.6000000007963763E+001,2.9145599995565267E-003,1.5999994658434208E+001,9.9999306632548333E+000,1.3253912976330925E-006,4.8575999983881346E-001,-8.9026520709710010E-004,-1.1556072305602601E-002,0.0000000000000000E+000,1.6000000007963763E+001,0.0000000000000000E+000,4.8447611274553382E-001,2.8381726863458180E+001,4.8575999983881346E-001,1.2838870932796453E-003,2.5600000004778263E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999994658434208E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000007963763E+001,1.1920000000000000E-001
0.0065,1.6000000008626458E+001,3.1574399994759336E-003,1.5999994213301605E+001,9.9999248852186806E+000,1.3250986004619680E-006,4.8575999982540052E-001,-8.9026585970088969E-004,-1.1556064322736844E-002,0.0000000000000000E+000,1.6000000008626458E+001,0.0000000000000000E+000,4.8436912186070513E-001,2.8381726863778987E+001,4.8575999982540052E-001,1.3908779646953917E-003,2.5600000005175879E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999994213301605E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000008626458E+001,1.1920000000000000E-001
0.007,1.6000000009289007E+001,3.4003199993886341E-003,1.5999993768168675E+001,9.9999191071865194E+000,1.3248059031718883E-006,4.8575999981199058E-001,-8.9026651230398202E-004,-1.1556056339876697E-002,0.0000000000000000E+000,1.6000000009289007E+001,0.0000000000000000E+000,4.8426213093239423E-001,2.8381726864099722E+001,4.8575999981199058E-001,1.4978688795963535E-003,2.5600000005573410E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999993768168675E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000009289007E+001,1.1920000000000000E-001
0.0075,1.6000000009951410E+001,3.6431999992946294E-003,1.5999993323035419E+001,9.9999133291583497E+000,1.3245132057628530E-006,4.8575999979858353E-001,-8.9026716490637732E-004,-1.1556048357022156E-002,0.0000000000000000E+000,1.6000000009951410E+001,0.0000000000000000E+000,4.8415513996060100E-001,2.8381726864420386E+001,4.8575999979858353E-001,1.6048598379825307E-003,2.5600000005970852E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999993323035419E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000009951410E+001,1.1920000000000000E-001
0.008,1.6000000010613668E+001,3.8860799991939214E-003,1.5999992877901835E+001,9.9999075511341715E+000,1.3242205082348628E-006,4.8575999978517947E-001,-8.9026781750807570E-004,-1.1556040374173224E-002,0.0000000000000000E+000,1.6000000010613668E+001,0.0000000000000000E+000,4.8404814894532555E-001,2.8381726864740983E+001,4.8575999978517947E-001,1.7118508398539234E-003,2.5600000006368205E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999992877901835E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000010613668E+001,1.1920000000000000E-001
0.0085,1.6000000011275777E+001,4.1289599990865112E-003,1.5999992432767927E+001,9.9999017731139848E+000,1.3239278105914158E-006,4.8575999977177836E-001,-8.9026847010907888E-004,-1.1556032391329902E-002,0.0000000000000000E+000,1.6000000011275777E+001,0.0000000000000000E+000,4.8394115788784681E-001,2.8381726865061506E+001,4.8575999977177836E-001,1.8188418839315545E-003,2.5600000006765470E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999992432767927E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000011275777E+001,1.1920000000000000E-001
0.009,1.6000000011937740E+001,4.3718399989724002E-003,1.5999991987633692E+001,9.9998959950977895E+000,1.3236351128290138E-006,4.8575999975838019E-001,-8.9026912270938493E-004,-1.1556024408492188E-002,0.0000000000000000E+000,1.6000000011937740E+001,0.0000000000000000E+000,4.8383416678688579E-001,2.8381726865381960E+001,4.8575999975838019E-001,1.9258329714944011E-003,2.5600000007162649E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999991987633692E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000011937740E+001,1.1920000000000000E-001
0.0095,1.6000000012599557E+001,4.6147199988515906E-003,1.5999991542499130E+001,9.9998902170855857E+000,1.3233424149476564E-006,4.8575999974498507E-001,-8.9026977530899383E-004,-1.1556016425660084E-002,0.0000000000000000E+000,1.6000000012599557E+001,0.0000000000000000E+000,4.8372717564244261E-001,2.8381726865702340E+001,4.8575999974498507E-001,2.0328241025424632E-003,2.5600000007559739E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999991542499130E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000012599557E+001,1.1920000000000000E-001
0.01,1.6000000013261229E+001,4.8575999987240832E-003,1.5999991097364243E+001,9.9998844390773733E+000,1.3230497169485100E-006,4.8575999973159284E-001,-8.9027042790790635E-004,-1.1556008442833587E-002,0.0000000000000000E+000,1.6000000013261229E+001,0.0000000000000000E+000,4.8362018445494342E-001,2.8381726866022650E+001,4.8575999973159284E-001,2.1398152766494150E-003,2.5600000007956741E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999991097364243E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000013261229E+001,1.1920000000000000E-001
0.0105,1.6000000013922755E+001,5.1004799985898798E-003,1.5999990652229028E+001,9.9998786610731525E+000,1.3227570188304082E-006,4.8575999971820355E-001,-8.9027108050612183E-004,-1.1556000460012697E-002,0.0000000000000000E+000,1.6000000013922755E+001,0.0000000000000000E+000,4.8351319322396197E-001,2.8381726866342891E+001,4.8575999971820355E-001,2.2468064942415822E-003,2.5600000008353657E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999990652229028E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000013922755E+001,1.1920000000000000E-001
0.011,1.6000000014584135E+001,5.3433599984489821E-003,1.5999990207093488E+001,9.9998728830729231E+000,1.3224643205933512E-006,4.8575999970481720E-001,-8.9027173310364028E-004,-1.1555992477197420E-002,0.0000000000000000E+000,1.6000000014584135E+001,0.0000000000000000E+000,4.8340620194949824E-001,2.8381726866663065E+001,4.8575999970481720E-001,2.3537977553189648E-003,2.5600000008750481E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999990207093488E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000014584135E+001,1.1920000000000000E-001
0.0115,1.6000000015245366E+001,5.5862399983013910E-003,1.5999989761957622E+001,9.9998671050766852E+000,1.3221716222408379E-006,4.8575999969143385E-001,-8.9027238570046354E-004,-1.1555984494387748E-002,0.0000000000000000E+000,1.6000000015245366E+001,0.0000000000000000E+000,4.8329921063283127E-001,2.8381726866983161E+001,4.8575999969143385E-001,2.4607890586025860E-003,2.5600000009147223E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999989761957622E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000015245366E+001,1.1920000000000000E-001
0.012,1.6000000015906451E+001,5.8291199981471082E-003,1.5999989316821429E+001,9.9998613270844388E+000,1.3218789237693690E-006,4.8575999967805344E-001,-8.9027303829658966E-004,-1.1555976511583688E-002,0.0000000000000000E+000,1.6000000015906451E+001,0.0000000000000000E+000,4.8319221927268202E-001,2.8381726867303190E+001,4.8575999967805344E-001,2.5677804053714226E-003,2.5600000009543873E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999989316821429E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000015906451E+001,1.1920000000000000E-001
0.0125,1.6000000016567391E+001,6.0719999979861354E-003,1.5999988871684909E+001,9.9998555490961838E+000,1.3215862251789451E-006,4.8575999966467603E-001,-8.9027369089201874E-004,-1.1555968528785229E-002,0.0000000000000000E+000,1.6000000016567391E+001,0.0000000000000000E+000,4.8308522786905056E-001,2.8381726867623151E+001,4.8575999966467603E-001,2.6747717956254746E-003,2.5600000009940437E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999988871684909E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000016567391E+001,1.1920000000000000E-001
0.013,1.6000000017228185E+001,6.3148799978184735E-003,1.5999988426548065E+001,9.9998497711119185E+000,1.3212935264707322E-006,4.8575999965130157E-001,-8.9027434348675177E-004,-1.1555960545992384E-002,0.0000000000000000E+000,1.6000000017228185E+001,0.0000000000000000E+000,4.8297823642236315E-001,2.8381726867943037E+001,4.8575999965130157E-001,2.7817632289384164E-003,2.5600000010336917E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999988426548065E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000017228185E+001,1.1920000000000000E-001
0.0135,1.6000000017888834E+001,6.5577599976441242E-003,1.5999987981410893E+001,9.9998439931316447E+000,1.3210008276435638E-006,4.8575999963793004E-001,-8.9027499608078777E-004,-1.1555952563205147E-002,0.0000000000000000E+000,1.6000000017888834E+001,0.0000000000000000E+000,4.8287124493219347E-001,2.8381726868262852E+001,4.8575999963793004E-001,2.8887547057365737E-003,2.5600000010733304E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999987981410893E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000017888834E+001,1.1920000000000000E-001
0.014,1.6000000018549333E+001,6.8006399974630894E-003,1.5999987536273395E+001,9.9998382151553624E+000,1.3207081286997731E-006,4.8575999962456157E-001,-8.9027564867412770E-004,-1.1555944580423515E-002,0.0000000000000000E+000,1.6000000018549333E+001,0.0000000000000000E+000,4.8276425339939427E-001,2.8381726868582597E+001,4.8575999962456157E-001,2.9957462251672951E-003,2.5600000011129602E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999987536273395E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000018549333E+001,1.1920000000000000E-001
0.0145,1.6000000019209686E+001,7.0435199972753706E-003,1.5999987091135571E+001,9.9998324371830716E+000,1.3204154296381930E-006,4.8575999961119598E-001,-8.9027630126677125E-004,-1.1555936597647492E-002,0.0000000000000000E+000,1.6000000019209686E+001,0.0000000000000000E+000,4.8265726182353907E-001,2.8381726868902273E+001,4.8575999961119598E-001,3.1027377876569062E-003,2.5600000011525811E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999987091135571E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000019209686E+001,1.1920000000000000E-001
0.015,1.6000000019869894E+001,7.2863999970809688E-003,1.5999986645997421E+001,9.9998266592147722E+000,1.3201227304576580E-006,4.8575999959783345E-001,-8.9027695385871799E-004,-1.1555928614877082E-002,0.0000000000000000E+000,1.6000000019869894E+001,0.0000000000000000E+000,4.8255027020420171E-001,2.8381726869221872E+001,4.8575999959783345E-001,3.2097293936317328E-003,2.5600000011921942E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999986645997421E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000019869894E+001,1.1920000000000000E-001
0.0155,1.6000000020529956E+001,7.5292799968798858E-003,1.5999986200858944E+001,9.9998208812504643E+000,1.3198300311581671E-006,4.8575999958447369E-001,-8.9027760644996737E-004,-1.1555920632112276E-002,0.0000000000000000E+000,1.6000000020529956E+001,0.0000000000000000E+000,4.8244327854138191E-001,2.8381726869541406E+001,4.8575999958447369E-001,3.3167210430917748E-003,2.5600000012317974E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999986200858944E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000020529956E+001,1.1920000000000000E-001
